,states,actions,rewards1,rewards2,rewards3,rewards,nextStates,dones
336,"[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.4722222222222222, 1.0, 0.0, 0.0, 0.6111111111111112, 0.5, 0.0, 0.0, 0.4305555555555556, 0.0]",1.0,19.0,21.0,16.5,0.5830507225938659,"[0.0, 0.0, 0.13888888888888887, 0.5, 1.0, 0.0, 0.9166666666666666, 0.5, 0.0, 0.0, 0.4166666666666667, 0.0, 0.0, 0.0, 0.4305555555555556, 0.0]",0.0
337,"[0.0, 0.0, 0.13888888888888887, 0.5, 1.0, 0.0, 0.9166666666666666, 0.5, 0.0, 0.0, 0.4166666666666667, 0.0, 0.0, 0.0, 0.4305555555555556, 0.0]",2.0,6.0,17.5,16.0,4.868021341633725,"[0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.6666666666666666, 0.5, 1.0, 0.0, 0.8611111111111112, 0.5, 0.0, 0.0, 0.4305555555555556, 0.0]",0.0
338,"[0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.6666666666666666, 0.5, 1.0, 0.0, 0.8611111111111112, 0.5, 0.0, 0.0, 0.4305555555555556, 0.0]",3.0,7.5,17.5,16.0,4.013899192947233,"[0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.4722222222222222, 0.5, 0.0, 0.0, 0.5833333333333334, 0.5, 0.0, 0.0, 0.4305555555555556, 0.0]",0.0
339,"[0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.4722222222222222, 0.5, 0.0, 0.0, 0.5833333333333334, 0.5, 0.0, 0.0, 0.4305555555555556, 0.0]",3.0,12.0,28.5,16.5,0.5467359950398596,"[0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.4722222222222222, 0.0, 0.0, 0.0, 0.375, 0.5, 1.0, 0.0, 0.9027777777777778, 0.5]",0.0
340,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013888888888888888, 0.0, 0.0, 0.0, 0.0, 0.0]",3.0,7.5,6.0,4.5,17.61675396541514,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.05555555555555555, 0.5, 0.0, 0.0, 0.11574074074074076, 0.5]",0.0
341,"[0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.4722222222222222, 0.0, 0.0, 0.0, 0.375, 0.5, 1.0, 0.0, 0.9027777777777778, 0.5]",1.0,5.0,18.5,16.5,4.868021341633725,"[0.0, 0.0, 0.041666666666666664, 0.5, 1.0, 0.0, 1.3611111111111112, 0.5, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.1342592592592595, 0.5]",0.0
342,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16203703703703706, 0.5, 0.0, 0.0, 0.8564814814814815, 1.0, 0.0, 0.0, 0.0, 0.0]",0.0,4.0,6.0,4.5,27.63290757872039,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.6342592592592593, 1.0, 0.0, 0.0, 0.0, 0.0]",0.0
343,"[0.0, 0.0, 0.041666666666666664, 0.5, 1.0, 0.0, 1.3611111111111112, 0.5, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.1342592592592595, 0.5]",2.0,6.0,44.0,16.0,0.16111386731142444,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4722222222222222, 0.0, 0.0, 0.0, 0.4305555555555556, 0.5, 0.0, 0.0, 0.4444444444444444, 0.0]",0.0
344,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.6342592592592593, 1.0, 0.0, 0.0, 0.0, 0.0]",1.0,5.0,6.5,4.0,22.78455611531636,"[0.0, 0.0, 0.5601851851851851, 0.5, 0.0, 0.0, 0.17129629629629634, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
345,"[0.0, 0.0, 0.40740740740740744, 0.5, 0.0, 0.0, 0.5879629629629629, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2.0,6.0,6.0,4.5,21.365442964944652,"[0.0, 0.0, 0.2777777777777778, 0.5, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1666666666666667, 1.0]",0.0
346,"[0.0, 0.0, 0.2777777777777778, 0.5, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1666666666666667, 1.0]",1.0,5.0,6.5,4.0,22.78455611531636,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013888888888888888, 0.5, 0.0, 0.0, 0.875, 1.0]",0.0
347,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013888888888888888, 0.5, 0.0, 0.0, 0.875, 1.0]",0.0,4.0,6.0,4.5,27.63290757872039,"[0.0, 0.0, 0.2916666666666667, 0.5, 0.0, 0.0, 0.013888888888888888, 0.0, 0.0, 0.0, 0.013888888888888888, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
348,"[0.0, 0.0, 0.5601851851851851, 0.5, 0.0, 0.0, 0.17129629629629634, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2.0,6.0,20.5,4.5,3.3096376536704755,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.45370370370370366, 0.5, 0.0, 0.0, 0.0, 0.0]",0.0
349,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.05555555555555555, 0.5, 0.0, 0.0, 0.11574074074074076, 0.5]",0.0,4.0,6.5,5.5,25.911819736170443,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",0.0
350,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.45370370370370366, 0.5, 0.0, 0.0, 0.0, 0.0]",1.0,5.0,6.0,4.0,24.297928118025563,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.6527777777777778, 1.0, 0.0, 0.0, 0.013888888888888888, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
351,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",0.0,4.5,10.0,5.5,15.490610979144048,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.041666666666666664, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7083333333333334, 0.5]",0.0
352,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4722222222222222, 0.0, 0.0, 0.0, 0.4305555555555556, 0.5, 0.0, 0.0, 0.4444444444444444, 0.0]",0.0,4.0,6.0,4.5,27.63290757872039,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4722222222222222, 0.0, 0.0, 0.0, 0.4305555555555556, 0.0, 0.0, 0.0, 0.4444444444444444, 0.0]",0.0
353,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4722222222222222, 0.0, 0.0, 0.0, 0.4305555555555556, 0.0, 0.0, 0.0, 0.4444444444444444, 0.0]",3.0,7.5,18.5,16.5,3.5294669511484322,"[0.0, 0.0, 0.013888888888888888, 0.0, 0.0, 0.0, 1.4351851851851853, 1.0, 0.0, 0.0, 0.4305555555555556, 0.0, 0.0, 0.0, 0.4444444444444444, 0.0]",0.0
354,"[0.0, 0.0, 0.2916666666666667, 0.5, 0.0, 0.0, 0.013888888888888888, 0.0, 0.0, 0.0, 0.013888888888888888, 0.0, 0.0, 0.0, 0.0, 0.0]",2.0,6.0,6.0,4.5,21.365442964944652,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.027777777777777776, 0.5, 0.0, 0.0, 0.013888888888888888, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
355,"[0.0, 0.0, 0.013888888888888888, 0.0, 0.0, 0.0, 1.4351851851851853, 1.0, 0.0, 0.0, 0.4305555555555556, 0.0, 0.0, 0.0, 0.4444444444444444, 0.0]",2.0,6.0,17.5,7.5,4.868021341633725,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.75, 0.5]",0.0
356,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.6527777777777778, 1.0, 0.0, 0.0, 0.013888888888888888, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,4.0,6.5,5.0,25.911819736170443,"[0.0, 0.0, 0.08333333333333333, 0.5, 0.0, 0.0, 0.3333333333333333, 0.5, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
357,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.027777777777777776, 0.5, 0.0, 0.0, 0.013888888888888888, 0.0, 0.0, 0.0, 0.0, 0.0]",3.0,7.5,6.0,4.5,17.61675396541514,"[0.0, 0.0, 0.027777777777777776, 0.5, 0.0, 0.0, 0.6111111111111112, 0.5, 0.0, 0.0, 0.027777777777777776, 0.5, 0.0, 0.0, 0.013888888888888888, 0.0]",0.0
358,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.041666666666666664, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7083333333333334, 0.5]",0.0,4.0,21.5,5.5,3.7638975207553966,"[0.0, 0.0, 0.4722222222222222, 0.5, 0.0, 0.0, 0.027777777777777776, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",0.0
359,"[0.0, 0.0, 0.4722222222222222, 0.5, 0.0, 0.0, 0.027777777777777776, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",3.0,7.5,6.0,4.5,17.61675396541514,"[1.0, 0.0, 0.28240740740740744, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.1388888888888889, 0.5, 0.0, 0.0, 0.0, 0.0]",0.0
360,"[0.0, 0.0, 0.08333333333333333, 0.5, 0.0, 0.0, 0.3333333333333333, 0.5, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2.0,6.0,32.0,4.5,0.7540862484141893,"[0.0, 0.0, 0.05555555555555555, 0.5, 0.0, 0.0, 0.2222222222222222, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
361,"[1.0, 0.0, 0.28240740740740744, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.1388888888888889, 0.5, 0.0, 0.0, 0.0, 0.0]",1.0,5.0,39.0,4.0,0.3485595383408314,"[0.0, 1.0, 0.05555555555555555, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.013888888888888888, 0.5]",0.0
362,"[0.0, 0.0, 0.05555555555555555, 0.5, 0.0, 0.0, 0.2222222222222222, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,4.0,6.0,5.0,27.63290757872039,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.9583333333333334, 1.0, 0.0, 0.0, 0.0, 0.0]",0.0
363,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.75, 0.5]",0.0,4.0,6.0,7.0,27.63290757872039,"[0.0, 0.0, 0.5, 0.5, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.027777777777777776, 0.5]",0.0
364,"[0.0, 1.0, 0.05555555555555555, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.013888888888888888, 0.5]",2.0,6.0,6.0,4.5,21.365442964944652,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.08333333333333333, 0.5, 0.0, 0.0, 0.013888888888888888, 0.0]",0.0
365,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.9583333333333334, 1.0, 0.0, 0.0, 0.0, 0.0]",0.0,4.0,9.0,5.0,18.786875608116514,"[0.0, 0.0, 0.027777777777777776, 0.5, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.5601851851851851, 1.0, 0.0, 0.0, 0.0, 0.0]",0.0
366,"[0.0, 0.0, 0.027777777777777776, 0.5, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.5601851851851851, 1.0, 0.0, 0.0, 0.0, 0.0]",0.0,7.0,6.5,9.5,17.61675396541514,"[0.0, 0.0, 0.05555555555555555, 0.5, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.027777777777777776, 0.5, 0.0, 0.0, 0.0, 0.0]",0.0
367,"[0.0, 0.0, 0.027777777777777776, 0.5, 0.0, 0.0, 0.6111111111111112, 0.5, 0.0, 0.0, 0.027777777777777776, 0.5, 0.0, 0.0, 0.013888888888888888, 0.0]",0.0,4.0,9.0,4.5,18.786875608116514,"[1.0, 0.0, 0.1111111111111111, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.19444444444444445, 0.5]",0.0
368,"[0.0, 0.0, 0.05555555555555555, 0.5, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.027777777777777776, 0.5, 0.0, 0.0, 0.0, 0.0]",2.0,6.0,6.5,4.5,20.034717849141856,"[0.0, 0.0, 0.19444444444444445, 0.0, 0.0, 0.0, 0.37962962962962965, 0.5, 0.0, 0.0, 0.013888888888888888, 0.5, 0.0, 0.0, 0.0, 0.0]",0.0
369,"[0.0, 0.0, 0.5, 0.5, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.027777777777777776, 0.5]",2.0,6.0,15.0,7.5,6.71422402039792,"[0.0, 0.0, 0.3333333333333333, 0.5, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.027777777777777776, 0.5]",0.0
370,"[1.0, 0.0, 0.1111111111111111, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.19444444444444445, 0.5]",1.0,5.0,6.5,4.0,22.78455611531636,"[0.0, 1.0, 0.013888888888888888, 0.0, 0.0, 0.0, 0.013888888888888888, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",0.0
371,"[0.0, 0.0, 0.3333333333333333, 0.5, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.027777777777777776, 0.5]",1.0,5.0,28.0,4.5,1.4345237036167309,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.25, 0.5, 0.0, 1.0, 0.0, 0.0]",0.0
372,"[0.0, 0.0, 0.19444444444444445, 0.0, 0.0, 0.0, 0.37962962962962965, 0.5, 0.0, 0.0, 0.013888888888888888, 0.5, 0.0, 0.0, 0.0, 0.0]",0.0,4.0,35.5,9.5,0.6217775090744582,"[1.0, 0.0, 0.43518518518518523, 1.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013888888888888888, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
373,"[0.0, 1.0, 0.013888888888888888, 0.0, 0.0, 0.0, 0.013888888888888888, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",0.0,4.0,6.0,4.5,27.63290757872039,"[1.0, 1.0, 0.027777777777777776, 0.5, 0.0, 0.0, 0.013888888888888888, 0.0, 0.0, 0.0, 0.1990740740740741, 0.5, 0.0, 0.0, 0.0, 0.0]",0.0
374,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.25, 0.5, 0.0, 1.0, 0.0, 0.0]",0.0,4.0,6.0,8.5,27.63290757872039,"[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.08333333333333333, 1.5, 0.0, 1.0, 0.125, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
375,"[1.0, 1.0, 0.027777777777777776, 0.5, 0.0, 0.0, 0.013888888888888888, 0.0, 0.0, 0.0, 0.1990740740740741, 0.5, 0.0, 0.0, 0.0, 0.0]",1.0,5.0,19.0,4.0,4.564821530883029,"[0.0, 0.0, 0.013888888888888888, 0.0, 1.0, 0.0, 0.7083333333333334, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.041666666666666664, 0.5]",0.0
376,"[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.08333333333333333, 1.5, 0.0, 1.0, 0.125, 0.0, 0.0, 0.0, 0.0, 0.0]",2.0,6.0,9.0,4.5,14.52579386194692,"[0.0, 0.0, 0.16666666666666666, 0.0, 1.0, 1.0, 0.05555555555555555, 0.5, 1.0, 1.0, 0.13425925925925924, 0.5, 0.0, 0.0, 0.0, 0.0]",0.0
377,"[1.0, 0.0, 0.43518518518518523, 1.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013888888888888888, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,5.0,22.0,4.0,3.1035002027796996,"[1.0, 0.0, 0.08333333333333333, 1.0, 1.0, 0.0, 0.6666666666666666, 1.0, 0.0, 0.0, 0.013888888888888888, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
378,"[0.0, 0.0, 0.013888888888888888, 0.0, 1.0, 0.0, 0.7083333333333334, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.041666666666666664, 0.5]",2.0,6.0,6.0,4.5,21.365442964944652,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.43518518518518523, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
379,"[0.0, 0.0, 0.16666666666666666, 0.0, 1.0, 1.0, 0.05555555555555555, 0.5, 1.0, 1.0, 0.13425925925925924, 0.5, 0.0, 0.0, 0.0, 0.0]",2.0,6.0,31.5,16.0,0.8041733780559602,"[0.0, 0.0, 0.2314814814814815, 0.5, 0.0, 1.0, 0.027777777777777776, 0.0, 0.0, 0.0, 0.013888888888888888, 0.5, 0.0, 0.0, 0.0, 0.0]",0.0
380,"[1.0, 0.0, 0.08333333333333333, 1.0, 1.0, 0.0, 0.6666666666666666, 1.0, 0.0, 0.0, 0.013888888888888888, 0.0, 0.0, 0.0, 0.0, 0.0]",2.0,6.0,6.5,10.0,20.034717849141856,"[0.0, 0.0, 0.2592592592592593, 0.5, 0.0, 0.0, 0.041666666666666664, 0.5, 0.0, 0.0, 0.20833333333333334, 0.0, 0.0, 0.0, 1.0416666666666667, 0.5]",0.0
381,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.08333333333333333, 0.5, 0.0, 0.0, 0.013888888888888888, 0.0]",1.0,5.0,13.5,4.0,9.26060118318198,"[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.16666666666666666, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.2638888888888889, 0.5]",0.0
382,"[0.0, 0.0, 0.2314814814814815, 0.5, 0.0, 1.0, 0.027777777777777776, 0.0, 0.0, 0.0, 0.013888888888888888, 0.5, 0.0, 0.0, 0.0, 0.0]",1.0,5.0,6.5,4.5,22.78455611531636,"[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.08333333333333333, 0.5, 1.0, 0.0, 0.2916666666666667, 1.0, 0.0, 0.0, 0.0, 0.0]",0.0
383,"[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.16666666666666666, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.2638888888888889, 0.5]",0.0,4.0,6.0,5.5,27.63290757872039,"[1.0, 0.0, 0.08333333333333333, 0.5, 0.0, 1.0, 0.013888888888888888, 0.5, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",0.0
384,"[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.08333333333333333, 0.5, 1.0, 0.0, 0.2916666666666667, 1.0, 0.0, 0.0, 0.0, 0.0]",0.0,4.0,6.0,9.5,27.63290757872039,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.027777777777777776, 0.5, 1.0, 0.0, 0.19444444444444445, 1.0, 0.0, 0.0, 0.0, 0.0]",0.0
385,"[1.0, 0.0, 0.08333333333333333, 0.5, 0.0, 1.0, 0.013888888888888888, 0.5, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",1.0,5.0,6.0,4.0,24.297928118025563,"[0.0, 0.0, 0.041666666666666664, 0.5, 0.0, 1.0, 0.013888888888888888, 0.0, 0.0, 0.0, 0.5925925925925927, 0.5, 0.0, 1.0, 0.0, 0.0]",0.0
386,"[0.0, 0.0, 0.2592592592592593, 0.5, 0.0, 0.0, 0.041666666666666664, 0.5, 0.0, 0.0, 0.20833333333333334, 0.0, 0.0, 0.0, 1.0416666666666667, 0.5]",0.0,4.0,16.5,5.0,7.160189199660606,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.20833333333333334, 0.0, 0.0, 0.0, 0.662037037037037, 0.5]",0.0
387,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.027777777777777776, 0.5, 1.0, 0.0, 0.19444444444444445, 1.0, 0.0, 0.0, 0.0, 0.0]",1.0,5.0,25.0,4.5,2.1099868731977485,"[0.0, 0.0, 0.2962962962962963, 0.5, 0.0, 0.0, 0.7870370370370371, 0.5, 0.0, 1.0, 0.787037037037037, 0.5, 0.0, 0.0, 0.0, 0.0]",0.0
388,"[0.0, 0.0, 0.041666666666666664, 0.5, 0.0, 1.0, 0.013888888888888888, 0.0, 0.0, 0.0, 0.5925925925925927, 0.5, 0.0, 1.0, 0.0, 0.0]",1.0,5.0,6.0,4.0,24.297928118025563,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0046296296296295, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
389,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.20833333333333334, 0.0, 0.0, 0.0, 0.662037037037037, 0.5]",1.0,5.0,6.0,4.0,24.297928118025563,"[0.0, 1.0, 0.027777777777777776, 0.5, 0.0, 0.0, 0.013888888888888888, 0.0, 0.0, 0.0, 0.20833333333333334, 0.0, 0.0, 1.0, 0.0, 0.0]",0.0
390,"[0.0, 0.0, 0.2962962962962963, 0.5, 0.0, 0.0, 0.7870370370370371, 0.5, 0.0, 1.0, 0.787037037037037, 0.5, 0.0, 0.0, 0.0, 0.0]",2.0,6.0,17.5,7.0,4.868021341633725,"[0.0, 0.0, 0.19444444444444445, 0.0, 1.0, 0.0, 0.44444444444444436, 1.0, 0.0, 0.0, 0.4305555555555556, 0.5, 0.0, 0.0, 0.0, 0.0]",0.0
391,"[0.0, 0.0, 0.19444444444444445, 0.0, 1.0, 0.0, 0.44444444444444436, 1.0, 0.0, 0.0, 0.4305555555555556, 0.5, 0.0, 0.0, 0.0, 0.0]",3.0,7.5,6.0,4.5,17.61675396541514,"[0.0, 0.0, 0.19444444444444445, 0.0, 0.0, 0.0, 0.027777777777777776, 0.0, 0.0, 0.0, 0.17592592592592593, 0.5, 1.0, 0.0, 0.027777777777777776, 0.5]",0.0
392,"[0.0, 1.0, 0.027777777777777776, 0.5, 0.0, 0.0, 0.013888888888888888, 0.0, 0.0, 0.0, 0.20833333333333334, 0.0, 0.0, 1.0, 0.0, 0.0]",0.0,4.0,7.0,5.0,24.297928118025563,"[0.0, 0.0, 0.027777777777777776, 0.5, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.4907407407407407, 0.5, 0.0, 0.0, 0.0, 0.0]",0.0
393,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0046296296296295, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,4.0,6.0,5.5,27.63290757872039,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.375, 0.5, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
394,"[0.0, 0.0, 0.19444444444444445, 0.0, 0.0, 0.0, 0.027777777777777776, 0.0, 0.0, 0.0, 0.17592592592592593, 0.5, 1.0, 0.0, 0.027777777777777776, 0.5]",1.0,5.0,23.5,8.5,2.5589733661825633,"[0.0, 0.0, 0.6759259259259259, 0.5, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.09722222222222222, 0.0, 0.0, 0.0, 0.013888888888888888, 0.0]",0.0
395,"[0.0, 0.0, 0.027777777777777776, 0.5, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.4907407407407407, 0.5, 0.0, 0.0, 0.0, 0.0]",1.0,5.0,6.0,6.5,24.297928118025563,"[0.0, 0.0, 0.027777777777777776, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
396,"[0.0, 0.0, 0.027777777777777776, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2.0,6.0,6.0,11.5,21.365442964944652,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.09722222222222222, 0.0, 1.0, 0.0, 0.5555555555555556, 0.5, 0.0, 0.0, 0.0, 0.0]",0.0
397,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.09722222222222222, 0.0, 1.0, 0.0, 0.5555555555555556, 0.5, 0.0, 0.0, 0.0, 0.0]",0.0,4.0,6.0,5.5,27.63290757872039,"[0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.2777777777777778, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
398,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.375, 0.5, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2.0,6.0,6.5,4.5,20.034717849141856,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.6296296296296297, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
399,"[0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.2777777777777778, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0,5.0,15.5,6.5,7.160189199660606,"[0.0, 0.0, 0.013888888888888888, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2777777777777778, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
